A_name,B_name,A_rank,B_rank,A_rank_points,B_rank_points,A_age,B_age,A_height,B_height,A_seed,B_seed,surface,tourney_level,best_of,A_id,B_id
Matteo Arnaldi,Flavio Cobolli,104,14,586,2340,25.0,24.0,185.0,183.0,,10.0,Clay,G,5,208286.0,207925.0
Jakub Mensik,Alexander Zverev,27,3,1550,5705,20.0,29.0,193.0,198.0,26.0,2.0,Clay,G,5,210150.0,100644.0
