player_id,player_name,elo_global,elo_hard,elo_clay,elo_grass,elo_carpet
104214,Igor Andreev,1438.512761997887,1446.2890951844117,1445.0496623734132,1471.9698366745995,1500.0
104215,Andrei Gorban,1465.1665988731636,1466.5405249913963,1500.0,1500.0,1500.0
104216,Maximo Gonzalez,1388.5841238567955,1417.1486048001084,1407.2423546409884,1456.0375052757406,1500.0
104217,Simon Stadler,1465.7632068318,1484.149631889208,1500.0,1483.263693206478,1500.0
104219,Stephane Bohli,1393.0971639014213,1414.4546308607853,1483.5284871311385,1484.0,1500.0
104225,Jan Hajek,1407.5301937205566,1295.2320574934474,1520.8080952667638,1457.427684990533,1500.0
104226,Bastian Knittel,1479.1166774754586,1500.0,1480.966083043322,1483.4732753617473,1500.0
104227,Augustin Gensse,1485.0804649758072,1491.3499731481936,1488.883430280357,1500.0,1500.0
104229,Yen Hsun Lu,1497.9466749591295,1516.3274978533893,1420.1964227103779,1497.09033167054,1500.0
104230,Daniel Koellerer,1410.855137246713,1447.6073928258897,1456.135086943283,1484.0,1500.0
104233,Frederik Nielsen,1574.9343680970373,1528.6106139639799,1494.5034563932372,1482.9485519211712,1568.2693288637768
104234,Predrag Rusevski,1484.0,1500.0,1484.0,1500.0,1500.0
104235,Matwe Middelkoop,1527.9878178712393,1527.2269607379553,1500.0,1500.0,1500.0
104236,Rouzbeh Kamran,1468.2931482651566,1468.2900269944237,1500.0,1500.0,1500.0
104247,Sebo Kiss,1481.3305591936487,1479.6463867949283,1500.0,1500.0,1500.0
104249,Marcelo Melo,1514.7787139547238,1500.0,1515.4521194302822,1500.0,1500.0
104250,Prakash Amritraj,1488.8363692905245,1485.830479702708,1500.0,1502.9549496258705,1500.0
104251,Ti Chen,1480.4462550198468,1427.6852261448068,1565.0233255244698,1500.0,1500.0
104252,Florian Mayer,1485.7323661011915,1448.362796077998,1480.013245707931,1590.4210606505565,1500.0
104253,Juan Martin Aranguren,1484.0,1500.0,1484.0,1500.0,1500.0
104256,Clement Reix,1509.4809218314351,1507.56298543173,1500.0,1500.0,1500.0
104258,Juan Enrique Crosa,1484.0,1484.0,1500.0,1500.0,1500.0
104259,Philipp Kohlschreiber,1565.2160836001162,1582.9848755005198,1581.9591766416315,1552.956804430828,1500.0
104262,Flavio Cipolla,1409.3589667592532,1428.372271738174,1444.70434536492,1442.5704483754657,1500.0
104268,Alejandro Falla,1465.272956181043,1456.1757286827692,1434.7396945526739,1487.6535647722837,1500.0
104269,Fernando Verdasco,1435.895082459758,1496.5290992197133,1520.1703279608635,1513.6002992609228,1500.0
104273,Edouard Roger-Vasselin,1530.9258952928717,1528.0452492374923,1452.658644716483,1503.000284799155,1500.0
104275,Josko Topic,1490.3194983787114,1500.0,1490.2209720302521,1500.0,1500.0
104281,Ryler Deheart,1461.1952349329438,1460.5396669977238,1500.0,1500.0,1500.0
104283,Minh Quan Do,1499.3258347899825,1499.35260865446,1500.0,1500.0,1500.0
104291,Malek Jaziri,1487.8398254256094,1487.7786254787177,1523.3243386720999,1396.7624036729649,1500.7024671725246
104292,Izak Van Der Merwe,1500.7189763985816,1500.7998390981309,1469.18890013046,1519.1033192077532,1500.0
104297,Rogerio Dutra Silva,1441.1165676180606,1449.8064848223655,1449.413235184142,1426.7474063319455,1500.0
104299,Hiu Tung Yu,1487.8363138612751,1499.8849876548563,1484.0676726427585,1500.0,1500.0
104305,Luka Gregorc,1516.0,1516.0,1500.0,1500.0,1500.0
104308,Michal Przysiezny,1372.9490798656823,1378.0746369370033,1378.3326104835232,1452.8674165385546,1500.0
104311,Leonardo Tavares,1478.2678145568896,1493.2257546388705,1486.8630669971258,1500.0,1500.0
104312,Andreas Seppi,1508.0465551389357,1520.2954692088827,1438.0963314333071,1557.5442155325309,1500.0
104314,Brian Dabul,1423.9084591879339,1440.245636945028,1467.7984331863604,1511.367965187555,1500.0
104327,Steve Darcis,1542.8631965513955,1550.0566844037314,1513.4407318904834,1487.2558228123708,1500.0
104330,Rajeev Ram,1492.3187734830158,1455.152146933647,1481.0799991873273,1502.515157639088,1500.0
104332,Philipp Petzschner,1506.5492701379262,1493.3604562333562,1441.3355091725607,1560.8557979812153,1500.0
104338,Juan Monaco,1630.627557454492,1581.422340390275,1628.9654823246165,1506.1730482490605,1500.0
104339,Mario Ancic,1483.7649556002868,1503.0141630213582,1482.5666827781629,1500.0,1500.0
104349,Rui Machado,1436.0581320791878,1455.0705584521822,1415.7610639147517,1484.0,1500.0
104352,Colin Obrien,1504.1765281357189,1504.5085786800491,1500.0,1500.0,1500.0
104368,Daniel King Turner,1530.8639093899503,1498.9832487464587,1498.5304984710244,1532.0,1500.0
104371,Ivo Minar,1527.2883712988403,1500.0,1530.473466735228,1500.0,1500.0
104372,Alex Bogdanovic,1468.5438579553681,1500.0,1500.0,1468.7680475920263,1500.0
104377,Theodoros Angelinos,1471.2573843158152,1500.0,1472.1308225034386,1500.0,1500.0
104385,Lars Poerschke,1482.4720574087833,1482.4720574087833,1500.0,1500.0,1500.0
104386,Janko Tipsarevic,1524.5294548865988,1526.262676916494,1519.2332113797543,1498.990112551636,1500.0
104393,Gregoire Burquier,1489.2610792774065,1480.9176344551297,1500.0,1500.0,1500.0
104395,Marcel Felder,1523.864158271675,1499.592712555515,1534.2464823616424,1500.0,1500.0
104397,Laurent Recouderc,1450.8952375273063,1467.9069011531535,1470.1256123036828,1500.0,1500.0
104415,Colin Fleming,1505.9188744598212,1515.7898426877439,1500.0,1484.8577554690692,1500.0
